icao24,callsign,origin_country,time_position,last_contact,lon,lat,alt,on_ground,velocity,heading,vertical_rate,sensors,alt,squawk,spi,position_source
04008b,ETH3690 ,Ethiopia,1775596490.0,1775596490,84.9134,22.8398,12496.8,False,285.02,90.62,0.0,,13045.44,4766,False,0
06a2e8,QTR977  ,Qatar,1775596489.0,1775596489,90.1591,22.4568,10363.2,False,216.25,277.24,0.0,,10828.02,7065,False,0
48ae00,LOT6520 ,Poland,1775596489.0,1775596490,86.2293,23.943,10965.18,False,213.76,304.61,0.33,,11437.62,6121,False,0
76cef4,SIA336  ,Singapore,1775596482.0,1775596482,77.3429,24.6014,9753.6,False,209.05,288.21,0.0,,10157.46,,False,0
76cef6,SIA306  ,Singapore,1775596489.0,1775596489,84.537,21.3412,9753.6,False,226.06,309.92,0.0,,10226.04,0113,False,0
76ceec,SIA26   ,Singapore,1775596489.0,1775596490,76.0936,26.6445,9753.6,False,204.72,299.01,0.0,,10088.88,,False,0
405bfd,BAW142  ,United Kingdom,1775595703.0,1775596307,74.7759,29.6749,10363.2,False,214.84,308.68,0.0,,10576.56,,False,0
4ba94c,THY73   ,Turkey,1775596187.0,1775596187,74.3096,31.6313,9563.1,False,245.32,322.24,5.2,,9669.78,3102,False,0
717cea,KNE329  ,Saudi Arabia,1775596489.0,1775596490,76.7408,28.864,3657.6,False,133.53,3.76,0.0,,3665.22,,False,0
4ca364,KZR291  ,Ireland,1775596150.0,1775596476,75.0016,30.9485,10660.38,False,256.59,136.87,0.33,,10858.5,,False,0
4cade1,KZR964  ,Ireland,1775596063.0,1775596486,75.7536,30.0635,9753.6,False,218.19,325.37,0.0,,9944.1,,False,0
4408ff,BCS538  ,Austria,1775596490.0,1775596490,75.9216,20.1528,11871.96,False,265.99,71.74,0.0,,12466.32,,False,0
3c7a48,CFG2368 ,Germany,1775596272.0,1775596272,81.8933,23.4022,11887.2,False,261.65,143.15,0.0,,12428.22,,False,0
49d26c,SEJ193  ,Czech Republic,1775596490.0,1775596490,77.0467,27.4738,9144.0,False,210.82,222.53,0.33,,9380.22,,False,0
06a064,QTR64V  ,Qatar,1775596489.0,1775596490,76.028,10.4347,9448.8,False,265.25,129.65,0.0,,9966.96,,False,0
800b54,LLR755  ,India,1775596490.0,1775596490,88.6183,24.4358,4564.38,False,130.81,29.19,0.33,,4716.78,1377,False,0
47c98d,IGO36F  ,Norway,1775596489.0,1775596489,72.8749,18.8861,3291.84,False,167.72,81.0,-7.48,,3390.9,,False,0
800b63,AXB1258 ,India,1775596490.0,1775596490,75.0168,26.2787,9441.18,False,228.5,25.47,0.0,,9806.94,,False,0
800b81,SEJ106  ,India,1775596488.0,1775596489,76.2629,28.7699,3048.0,False,117.51,3.51,0.0,,3070.86,,False,0
4cad1f,KZR173  ,Ireland,1775596489.0,1775596489,85.1125,24.6378,10066.02,False,284.65,123.95,0.0,,10439.4,0611,False,0
4d21c8,SEJ648  ,Malta,1775596196.0,1775596196,79.4842,13.5426,6179.82,False,214.74,118.16,-8.45,,6507.48,,False,0
06a07a,QTR875  ,Qatar,1775596488.0,1775596489,88.5966,22.6518,9753.6,False,215.34,280.18,0.0,,10157.46,3111,False,0
39cf06,AFR196  ,France,1775596488.0,1775596489,91.6789,20.6233,11887.2,False,286.1,124.38,0.0,,12481.56,0421,False,0
39cf11,AFR191  ,France,1775596490.0,1775596490,73.1323,18.8396,10363.2,False,243.72,315.17,0.0,,10911.84,,False,0
800c07,AIC2378 ,India,1775596471.0,1775596487,84.3412,24.0466,10668.0,False,275.42,129.01,0.0,,11109.96,0527,False,0
800c88,AIC6BL  ,India,1775596489.0,1775596489,77.184,14.3515,9692.64,False,220.91,339.41,6.5,,10180.32,,False,0
800af5,IGO721  ,India,1775596479.0,1775596479,76.2167,10.5076,5158.74,False,185.5,331.87,14.31,,5318.76,,False,0
04c11a,KQA887  ,Kenya,1775596489.0,1775596490,77.6502,13.2055,11574.78,False,255.6,266.65,-0.33,,12222.48,,False,0
800d01,IGO6037 ,India,1775596489.0,1775596489,87.763,22.65,6400.8,False,184.58,278.33,3.9,,6606.54,1453,False,0
80142a,IGO2343 ,India,1775596489.0,1775596490,77.0614,27.8772,9540.24,False,187.75,226.33,5.53,,9799.32,,False,0
86e84c,JAL30   ,Japan,1775596490.0,1775596490,86.8586,25.184,10668.0,False,307.81,103.83,-0.33,,11056.62,0547,False,0
710102,SVA983  ,Saudi Arabia,1775596489.0,1775596489,86.01,22.827,9761.22,False,212.34,275.28,0.0,,10172.7,5136,False,0
80012d,VTDHA   ,India,1775596490.0,1775596490,87.1073,25.2784,12192.0,False,218.01,239.2,0.33,,12672.06,2610,False,0
86d59c,JAL749  ,Japan,1775596489.0,1775596490,79.3823,27.8551,9753.6,False,219.88,303.36,0.33,,9989.82,5667,False,0
06a1bb,QTR871  ,Qatar,1775596490.0,1775596490,91.4398,22.4161,9144.0,False,228.22,274.91,-0.33,,9525.0,5044,False,0
800ba9,BDA304  ,India,1775596490.0,1775596490,77.157,27.2765,7056.12,False,198.75,357.63,-7.8,,7208.52,,False,0
800be7,AIC6ER  ,India,1775596490.0,1775596490,77.3741,28.4597,2438.4,False,147.41,212.75,-0.33,,2400.3,,False,0
06a127,QTR5M   ,Qatar,1775596487.0,1775596487,78.6393,7.9103,10668.0,False,255.38,134.35,0.0,,11239.5,,False,0
8850b6,THA342  ,Thailand,1775596490.0,1775596490,85.7194,20.3545,11887.2,False,272.26,111.62,0.0,,12496.8,7205,False,0
80154e,FQA378  ,India,1775596443.0,1775596443,77.6604,14.7609,10043.16,False,233.49,3.54,6.18,,10568.94,,False,0
80155f,AIC2361 ,India,1775596490.0,1775596490,79.8501,27.5497,9753.6,False,191.35,309.98,0.0,,10012.68,2763,False,0
7100c1,SVA803  ,Saudi Arabia,1775596490.0,1775596490,87.2755,22.8879,9753.6,False,217.93,275.01,0.0,,10172.7,4754,False,0
801570,BDA308  ,India,1775596489.0,1775596489,77.5017,13.5639,4838.7,False,175.4,338.85,15.28,,4991.1,,False,0
885105,THA954  ,Thailand,1775596490.0,1775596490,78.1446,29.3254,10972.8,False,225.61,316.48,0.33,,11292.84,0712,False,0
88511a,THA900  ,Thailand,1775596488.0,1775596488,74.5348,31.1865,11582.4,False,10.13,156.04,0.0,,10622.28,0703,False,0
88510e,THA960  ,Thailand,1775596490.0,1775596490,78.0211,27.6974,10363.2,False,210.45,305.75,0.0,,10736.58,0714,False,0
4082b2,SEJ269  ,United Kingdom,1775596402.0,1775596402,77.5847,13.2676,2194.56,False,116.77,299.28,4.55,,2202.18,,False,0
800cb9,AIC5QZ  ,India,1775596446.0,1775596480,78.218,14.3562,8397.24,False,221.77,188.81,-8.78,,8831.58,,False,0
06a0ea,,Qatar,1775596440.0,1775596440,68.4509,17.7583,12192.0,False,241.88,298.04,0.0,,12839.7,,False,0
8013b2,AIC5RP  ,India,1775596490.0,1775596490,76.8921,28.6115,853.44,False,83.22,103.95,0.0,,762.0,,False,0
800cc9,AXB2762 ,India,1775596490.0,1775596490,76.5427,28.0293,4572.0,False,154.89,17.59,0.65,,4655.82,,False,0
800cfe,AIC2336 ,India,1775596407.0,1775596478,91.1605,19.528,10668.0,False,254.04,127.26,-0.65,,11231.88,0551,False,0
8013ed,AIC2383 ,India,1775596490.0,1775596490,76.9869,28.4657,3657.6,False,115.54,283.91,0.33,,3665.22,,False,0
885177,THA971  ,Thailand,1775596490.0,1775596490,99.7071,14.5556,8214.36,False,214.89,113.86,-8.78,,8724.9,,False,0
885176,THA970  ,Thailand,1775596489.0,1775596489,82.4718,25.7174,9745.98,False,206.71,306.5,0.0,,10058.4,0736,False,0
801667,AIC2378 ,India,1776033540.0,1776033540,87.7403,18.3709,10668.0,False,240.88,133.62,0.0,,11277.6,0526,False,0
8014dd,AIC2115 ,India,1776033540.0,1776033540,79.6345,27.0472,9723.12,False,278.47,117.99,3.9,,10149.84,,False,0
8014bd,IGO6129 ,India,1776033455.0,1776033461,76.3175,11.4444,7947.66,False,194.69,170.26,-9.1,,8351.52,,False,0
801600,AIC101  ,India,1776033171.0,1776033271,75.0319,25.5508,10972.8,False,229.51,228.09,0.0,,11490.96,0505,False,0
801798,IGO706  ,India,1776033540.0,1776033540,77.1997,27.974,3025.14,False,148.68,9.56,-6.18,,3086.1,,False,0
8015da,IGO1172 ,India,1776033513.0,1776033513,80.0944,10.9552,9380.22,False,231.56,1.27,-4.88,,9944.1,,False,0
80184b,IGO6564 ,India,1776033539.0,1776033539,77.3125,13.4309,2979.42,False,175.69,151.11,-8.13,,3063.24,,False,0
80052b,AIC2PB  ,India,1776033539.0,1776033539,76.8942,8.6306,1112.52,False,134.52,3.51,12.68,,1028.7,,False,0
800588,AIC277  ,India,1776033539.0,1776033540,77.0088,28.4966,1013.46,False,149.98,185.91,14.31,,967.74,,False,0
781b4b,CSS167  ,China,1776033539.0,1776033539,81.0371,26.7217,9144.0,False,204.65,286.2,0.0,,9532.62,6003,False,0
8003e4,AIC173  ,India,1776033540.0,1776033540,81.6199,26.567,8839.2,False,294.12,106.56,0.0,,9235.44,,False,0
801805,IGO930  ,India,1776033540.0,1776033540,87.8442,23.2181,3634.74,False,205.32,123.45,-4.88,,3733.8,0531,False,0
300a63,ITY769  ,Italy,1776033126.0,1776033540,75.3218,29.8065,8763.0,False,215.24,350.79,2.93,,9083.04,,False,0
8017ff,IGO246  ,India,1776033540.0,1776033540,81.9408,26.1582,10363.2,False,184.22,302.8,0.33,,10820.4,2651,False,0
8a0577,LNI111  ,Indonesia,1776033539.0,1776033539,78.1685,10.0305,10668.0,False,243.89,115.75,0.0,,11269.98,,False,0
7380c0,ELY065  ,Israel,1776033540.0,1776033540,77.0888,13.1597,11269.98,False,259.15,85.22,0.0,,11925.3,,False,0
780a66,CPA694  ,China,1776033538.0,1776033539,93.3546,23.4715,11277.6,False,283.21,101.74,0.0,,11849.1,0545,False,0
8005ee,AIC301  ,India,1776033539.0,1776033540,77.3101,27.4655,6271.26,False,169.41,319.93,-10.08,,6507.48,,False,0
780a94,CPA632  ,China,1776033540.0,1776033540,88.1342,22.2901,11277.6,False,267.4,67.73,0.0,,11887.2,0602,False,0
4bb0ef,THY208  ,Turkey,1776033346.0,1776033389,90.4656,17.4839,11277.6,False,258.27,135.0,0.0,,11902.44,0771,True,0
896319,UAE371  ,United Arab Emirates,1776033539.0,1776033540,82.7603,17.8276,10363.2,False,245.16,288.47,0.0,,10949.94,6122,False,0
780a2a,CPA660  ,China,1776033540.0,1776033540,91.2362,23.891,10668.0,False,287.12,103.36,0.0,,11201.4,0354,False,0
780a49,,China,1776033526.0,1776033528,99.1992,13.6275,10668.0,False,241.34,76.94,0.0,,11330.94,,False,0
800732,AIC308  ,India,1776033525.0,1776033528,89.7385,18.1763,10668.0,False,259.01,134.68,-0.33,,11262.36,0562,False,0
8830f7,TLM213  ,Thailand,1776033532.0,1776033537,90.0976,18.6543,11285.22,False,246.66,111.54,0.0,,11986.26,0363,False,0
8830f2,TLM211  ,Thailand,1776033540.0,1776033540,87.3518,19.5638,10668.0,False,248.69,106.71,0.0,,11262.36,0647,False,0
4bb162,THY51Q  ,Turkey,1776033540.0,1776033540,77.2879,28.7692,2644.14,False,156.18,156.31,-10.08,,2682.24,,False,0
896502,ADY200  ,United Arab Emirates,1776033540.0,1776033540,74.9235,11.8286,9067.8,False,233.43,124.04,-6.83,,9646.92,,False,0
896479,UAE374  ,United Arab Emirates,1776033540.0,1776033540,88.1576,21.2512,12496.8,False,265.33,108.54,0.0,,13136.88,6237,False,0
896485,ABY588  ,United Arab Emirates,1776033483.0,1776033483,75.2069,10.0719,10363.2,False,246.86,300.84,0.0,,10949.94,,False,0
89642d,ABY471  ,United Arab Emirates,1776033539.0,1776033540,79.1119,13.7804,8305.8,False,226.39,116.16,-10.08,,8793.48,,False,0
683274,VSV5316 ,Kazakhstan,1776033540.0,1776033540,77.432,30.0018,10668.0,False,266.62,149.38,0.0,,11049.0,,False,0
885973,TVJ763  ,Thailand,1776033533.0,1776033533,85.9988,18.8807,11277.6,False,251.67,108.47,0.0,,11902.44,0310,False,0
89662e,ADY133  ,United Arab Emirates,1776033539.0,1776033540,76.9634,8.4386,327.66,False,73.71,310.47,-3.58,,213.36,,False,0
896616,UAE9817 ,United Arab Emirates,1776032678.0,1776033535,95.8314,21.7443,9753.6,False,231.23,279.73,0.0,,10302.24,7006,False,0
89660b,FDB501  ,United Arab Emirates,1776033540.0,1776033540,74.9796,26.0784,11277.6,False,273.06,69.14,0.0,,11818.62,6230,False,0
89659d,ABY518  ,United Arab Emirates,1776033540.0,1776033540,90.1684,24.0575,1333.5,False,121.07,107.05,-2.93,,1303.02,1757,False,0
461f55,FIN8871 ,Finland,1776033516.0,1776033516,90.163,17.7691,11887.2,False,253.91,135.0,0.0,,12542.52,5610,False,0
05a042,DQA709  ,Maldives,1776033540.0,1776033540,76.3055,8.228,4480.56,False,118.29,244.77,3.9,,4648.2,,False,0
461f08,FIN121  ,Finland,1776033539.0,1776033539,75.2341,30.7425,11887.2,False,265.3,136.65,0.0,,12283.44,,False,0
484cbc,KLM843  ,Kingdom of the Netherlands,1776033540.0,1776033540,78.153,29.1865,10668.0,False,284.93,142.26,0.0,,11071.86,,False,0
89409f,GFA154  ,Bahrain,1776033540.0,1776033540,86.1317,22.8167,11887.2,False,282.02,95.13,-0.33,,12504.42,3104,False,0
89408f,GFA2053 ,Bahrain,1776033227.0,1776033227,77.6242,15.273,11574.78,False,247.56,303.13,0.0,,12222.48,,False,0
899037,EVA087  ,Taiwan,1776033495.0,1776033535,74.2514,31.4059,9753.6,False,212.6,282.15,0.0,,10134.6,,False,0
8881ff,VJC1926 ,Viet Nam,1776033539.0,1776033539,93.899,22.1152,10066.02,False,273.55,94.64,0.33,,10622.28,0372,False,0
4ba9e9,THY62Y  ,Turkey,1776033540.0,1776033540,89.5571,24.1506,4091.94,False,203.43,97.56,-10.4,,4221.48,5131,False,0
8990a6,CAL5522 ,Taiwan,1776033540.0,1776033540,91.3504,22.313,10058.4,False,280.84,97.68,0.0,,10591.8,7715,False,0
04008d,ETH3691 ,Ethiopia,1776033433.0,1776033441,84.0938,22.0585,9753.6,False,231.9,257.44,0.0,,10264.14,6004,False,0
06a2f7,QTR982  ,Qatar,1776033539.0,1776033539,95.2495,22.0093,11269.98,False,279.97,95.17,-0.98,,11871.96,2106,False,0
899136,EVA065  ,Taiwan,1776033539.0,1776033539,75.2032,31.1873,10965.18,False,206.56,286.49,0.33,,11361.42,6244,False,0
405bfe,BAW119  ,United Kingdom,1776033540.0,1776033540,77.4261,13.2198,2209.8,False,100.31,123.28,-1.63,,2232.66,,False,0
06a2af,QTR1C   ,Qatar,1776033537.0,1776033537,76.3809,13.6417,10363.2,False,250.9,298.4,0.0,,10957.56,,False,0
4ba95a,THY85   ,Turkey,1776033540.0,1776033540,78.2912,29.0294,9144.0,False,224.43,322.26,0.0,,9502.14,,False,0
7816be,CSC9661 ,China,1776033520.0,1776033521,92.6113,22.3657,10972.8,False,216.81,261.68,0.0,,11574.78,1506,False,0
8990f4,CAL063  ,Taiwan,1776033540.0,1776033540,76.5615,30.7527,11582.4,False,206.15,291.83,0.0,,11971.02,6257,False,0
4ba893,THY6102 ,Turkey,1776033524.0,1776033539,77.5141,13.687,3375.66,False,163.24,208.83,-11.05,,3482.34,,False,0
49d26c,SEJ443  ,Czech Republic,1776033539.0,1776033539,86.4317,22.7914,10500.36,False,210.75,275.18,6.18,,11041.38,1427,False,0
06a053,QTR18J  ,Qatar,1776033528.0,1776033528,78.527,9.0756,10363.2,False,254.97,306.38,0.0,,10934.7,,False,0
789275,CPA624  ,China,1776033498.0,1776033533,95.7942,22.7666,11887.2,False,279.93,82.93,0.0,,12473.94,0420,False,0
06a125,,Qatar,1776033536.0,1776033536,77.7693,13.228,1432.56,False,114.89,55.03,4.55,,1226.82,,False,0
801597,AIC2147 ,India,1776033535.0,1776033540,80.9328,26.4566,9448.8,False,268.1,134.92,0.0,,9875.52,,False,0
801590,AXB1230 ,India,1776033540.0,1776033540,76.2943,27.4962,9182.1,False,210.22,212.41,11.05,,9608.82,,False,0
06a103,QTR54X  ,Qatar,1776033539.0,1776033539,74.8258,28.655,9738.36,False,219.35,263.94,4.55,,10149.84,,False,0
7892a9,HKC9376 ,China,1776033540.0,1776033540,91.4529,22.3007,12496.8,False,262.64,96.75,0.0,,13144.5,0620,False,0
06a0b8,QTR529  ,Qatar,1776033540.0,1776033540,79.5833,13.0923,3901.44,False,192.97,287.37,8.45,,4030.98,,False,0
06a0bb,QTR9T   ,Qatar,1776033310.0,1776033317,84.3479,22.8727,11582.4,False,222.17,275.31,0.0,,12192.0,0425,False,0
8013a4,AIC5VW  ,India,1776033540.0,1776033540,88.2985,22.9416,1409.7,False,129.02,119.63,-3.9,,1386.84,0563,False,0
3c64f5,DLH757  ,Germany,1776033537.0,1776033537,72.1097,25.7941,10363.2,False,242.02,354.14,0.0,,10858.5,0343,False,0
151db6,AFL284  ,Russian Federation,1776033499.0,1776033536,83.6431,25.4634,10668.0,False,299.79,121.1,0.0,,11140.44,2723,False,0
151d48,AZV2955 ,Russian Federation,1776033540.0,1776033540,77.944,27.4693,10675.62,False,270.39,145.86,0.0,,11094.72,,False,0
70c13c,OMS497  ,Oman,1776033539.0,1776033539,90.3535,23.8991,388.62,False,75.83,143.83,-3.58,,289.56,4722,False,0
77044d,ALK151  ,Sri Lanka,1776033540.0,1776033540,76.0551,12.6121,10965.18,False,233.95,324.67,0.0,,11582.4,,False,0
781140,CSS174  ,China,1776033540.0,1776033540,87.0521,20.7847,10675.62,False,258.32,43.87,0.0,,11239.5,0642,False,0
7823da,JDL2747 ,China,1776033532.0,1776033533,94.2778,23.4324,10363.2,False,194.51,271.36,0.0,,10896.6,1546,False,0
48436e,KLM874  ,Kingdom of the Netherlands,1776033327.0,1776033333,72.047,26.3496,9738.36,False,253.39,354.17,0.0,,10218.42,0610,False,0
770594,ALK26L  ,Sri Lanka,1776033539.0,1776033539,78.2608,8.5616,10264.14,False,247.62,128.25,-9.1,,10965.18,,False,0
770590,ALK564  ,Sri Lanka,1776033537.0,1776033537,75.5865,10.7971,12496.8,False,233.44,129.72,0.0,,13152.12,,False,0
781230,CES2052 ,China,1776033231.0,1776033295,96.756,22.8749,11277.6,False,270.37,83.33,0.0,,11887.2,4773,False,0
88812d,HVN18   ,Viet Nam,1776033540.0,1776033540,89.2301,22.5621,11887.2,False,280.95,97.05,0.0,,12481.56,0663,False,0
8881aa,VJC884  ,Viet Nam,1776031998.0,1776033515,88.9718,16.3028,10058.4,False,239.31,104.19,0.0,,10652.76,0345,False,0
7813a0,CHH7913 ,China,1776033540.0,1776033540,93.4334,22.1491,10363.2,False,213.1,274.43,0.0,,10919.46,4503,False,0
4d0116,CLX873  ,Luxembourg,1776033532.0,1776033532,84.5916,24.9665,11277.6,False,291.14,124.93,0.0,,11803.38,1465,False,0
507c72,QNT2239 ,Uzbekistan,1776033532.0,1776033539,91.8686,20.5003,10043.16,False,253.43,124.5,0.0,,10614.66,2043,False,0
76cdc2,SIA346  ,Singapore,1776033539.0,1776033539,77.0348,26.2292,9753.6,False,224.63,298.15,0.0,,10210.8,,False,0
75046f,MAS157  ,Malaysia,1776033540.0,1776033540,77.9502,12.8296,11887.2,False,240.81,114.48,0.0,,12565.38,,False,0
8966aa,ETD341  ,United Arab Emirates,1776033539.0,1776033540,78.7868,13.3716,7940.04,False,219.79,288.99,4.23,,8351.52,,False,0
750422,MXD756  ,Malaysia,1776033540.0,1776033540,77.2883,28.3632,11277.6,False,279.76,129.1,0.0,,11734.8,,False,0
3474cd,WFL8623 ,Spain,1776033538.0,1776033539,89.0851,21.0449,11887.2,False,254.07,138.69,0.0,,12527.28,1410,False,0
507c4d,UZB553  ,Uzbekistan,1776033538.0,1776033539,87.0885,18.94,12496.8,False,258.16,132.5,0.0,,13152.12,2042,False,0
76bcc9,TGW50   ,Singapore,1776033539.0,1776033539,75.7723,25.6551,11582.4,False,221.52,306.98,-0.33,,12146.28,,False,0
4cadc9,ITY758  ,Ireland,1776033530.0,1776033530,91.2661,18.2117,12496.8,False,252.77,111.87,0.0,,13174.98,1016,False,0
800b80,SEJ106  ,India,1776033539.0,1776033539,76.6789,28.4987,3657.6,False,165.42,63.59,0.0,,3787.14,,False,0
4cad1e,KZR161  ,Ireland,1776033506.0,1776033526,91.1392,19.5435,9441.18,False,249.93,127.39,0.0,,9974.58,1740,False,0
3c4584,BOX718  ,Germany,1776033486.0,1776033539,74.7125,32.8455,11277.6,False,4.66,353.66,0.0,,10317.48,,False,0
40731c,BAW277  ,United Kingdom,1776033540.0,1776033540,76.702,24.8966,12496.8,False,253.74,168.9,0.0,,13068.3,,False,0
151f70,JTC9580 ,Russian Federation,1776033540.0,1776033540,76.807,24.7116,13716.0,False,248.55,165.62,0.0,,14279.88,,False,0
4cac0f,KZR563  ,Ireland,1776033539.0,1776033539,81.7878,25.7082,10668.0,False,264.45,142.35,0.0,,11132.82,,False,0
39d2b1,AFR198  ,France,1776033539.0,1776033540,78.9431,28.3253,12496.8,False,283.01,135.0,0.0,,12915.9,,False,0
4d2089,VJT275  ,Malta,1776033023.0,1776033502,94.7004,22.0574,12496.8,False,276.24,94.91,0.0,,12641.58,1305,False,0
800cd6,,India,1776033540.0,1776033540,74.8837,11.4531,10058.4,False,222.55,143.55,0.0,,10614.66,,False,0
801667,AIC2378 ,India,1776033548.0,1776033548,87.7534,18.3589,10668.0,False,240.88,133.62,0.0,,11277.6,0526,False,0
8014dd,AIC2115 ,India,1776033577.0,1776033578,79.7258,27.0036,9860.28,False,278.47,117.99,3.25,,10294.62,,False,0
8014bd,IGO6129 ,India,1776033455.0,1776033461,76.3175,11.4444,7947.66,False,194.69,170.26,-9.1,,8351.52,,False,0
801798,IGO706  ,India,1776033578.0,1776033578,77.2093,28.0236,2804.16,False,145.22,10.0,-4.88,,2857.5,,False,0
8015da,IGO1172 ,India,1776033577.0,1776033577,80.1102,11.0865,9052.56,False,231.56,1.27,-4.88,,9944.1,,False,0
80184b,IGO6564 ,India,1776033577.0,1776033578,77.342,13.3787,2651.76,False,169.94,151.03,-9.43,,2720.34,,False,0
80052b,AIC2PB  ,India,1776033575.0,1776033578,76.8971,8.6754,1508.76,False,138.15,3.63,10.08,,1447.8,,False,0
800588,AIC277  ,India,1776033578.0,1776033578,76.9993,28.4466,1638.3,False,144.78,191.27,16.91,,1615.44,,False,0
781b4b,CSS167  ,China,1776033577.0,1776033578,80.9616,26.7413,9144.0,False,204.65,286.2,0.0,,9532.62,6003,False,0
8003e4,AIC173  ,India,1776033578.0,1776033578,81.7276,26.5382,8839.2,False,294.27,106.66,0.0,,9235.44,,False,0
801805,IGO930  ,India,1776033578.0,1776033578,87.9056,23.1806,3375.66,False,193.48,123.39,-8.45,,3482.34,0531,False,0
300a63,ITY769  ,Italy,1776033126.0,1776033575,75.3218,29.8065,8763.0,False,215.24,350.79,2.93,,9083.04,,False,0
8017ff,IGO246  ,India,1776033577.0,1776033578,81.8825,26.192,10363.2,False,184.38,302.58,0.33,,10828.02,2651,False,0
8a0577,LNI111  ,Indonesia,1776033557.0,1776033557,78.2032,10.0138,10668.0,False,243.89,115.75,0.0,,11269.98,,False,0
7380c0,ELY065  ,Israel,1776033578.0,1776033578,77.1806,13.1673,11277.6,False,259.2,85.1,0.0,,11932.92,,False,0
780a66,CPA694  ,China,1776033538.0,1776033543,93.3546,23.4715,11277.6,False,283.21,101.74,0.0,,11849.1,0545,False,0
8005ee,AIC301  ,India,1776033578.0,1776033578,77.2682,27.5099,5890.26,False,166.12,319.9,-11.05,,6111.24,,False,0
780a94,CPA632  ,China,1776033577.0,1776033578,88.224,22.3243,11277.6,False,267.4,67.73,0.0,,11879.58,0602,False,0
4bb0ef,THY208  ,Turkey,1776033346.0,1776033389,90.4656,17.4839,11277.6,False,258.27,135.0,0.0,,11902.44,0771,True,0
896319,UAE371  ,United Arab Emirates,1776033578.0,1776033578,82.6771,17.8543,10363.2,False,245.16,288.47,0.0,,10949.94,6122,False,0
780a2a,CPA660  ,China,1776033578.0,1776033578,91.3399,23.8697,10668.0,False,286.65,102.02,0.0,,11201.4,0354,False,0
780a49,,China,1776033565.0,1776033565,99.283,13.6437,10668.0,False,241.34,76.94,0.0,,11330.94,,False,0
800732,AIC308  ,India,1776033578.0,1776033578,89.8305,18.0891,10660.38,False,258.64,134.76,0.0,,11262.36,0562,False,0
8830f7,TLM213  ,Thailand,1776033532.0,1776033557,90.0976,18.6543,11285.22,False,245.81,111.36,0.0,,11986.26,0363,False,0
8830f2,TLM211  ,Thailand,1776033559.0,1776033559,87.3952,19.5515,10668.0,False,248.69,106.71,0.0,,11262.36,0647,False,0
4bb162,THY51Q  ,Turkey,1776033578.0,1776033578,77.3125,28.7219,2392.68,False,146.13,154.79,-6.5,,2423.16,,False,0
896502,ADY200  ,United Arab Emirates,1776033568.0,1776033568,74.971,11.7971,8930.64,False,223.02,124.09,-4.23,,9471.66,,False,0
896479,UAE374  ,United Arab Emirates,1776033578.0,1776033578,88.2501,21.222,12496.8,False,264.85,108.58,0.0,,13136.88,6237,False,0
896485,ABY588  ,United Arab Emirates,1776033483.0,1776033483,75.2069,10.0719,10363.2,False,246.86,300.84,0.0,,10949.94,,False,0
